id,url,Title,Category,Categories,Authors,Price in NIS,Year,Synopsis,Synopsis length,Price in USD,StarRating,NumberOfReviews,Language,Format,Dimensions,Dimensions unit,Weight,Weight unit,ISBN
21,https://www.bookdelivery.com/il-en/book-man-s-search-for-meaning/9780807014271/p/1798821,"Man's Search for Meaning  - Frankl, Viktor E. ; Kushner, Harold S. ; Winslade, William J.","Biography: historical, political and militaryPsychotherapyThe holocaust","Biographies Literature Literay Studies, Biographies, General, Historical Political Military",Viktor E. Frankl,60.99,2006,"A book for finding purpose and strength in times of great despair, the international best-seller is still just as relevant today as when it was first published. ""This is a book I reread a lot . . . it gives me hope . . . it gives me a sense of strength.""--Anderson Cooper, Anderson Cooper 360/CNN This seminal book, which has been called ""one of the outstanding contributions to psychological thought"" by Carl Rogers and ""one of the great books of our time"" by Harold Kushner, has been translated into more than fifty languages and sold over sixteen million copies. ""An enduring work of survival literature,"" according to the New York Times, Viktor Frankl's riveting account of his time in the Nazi concentration camps, and his insightful exploration of the human will to find meaning in spite of the worst adversity, has offered solace and guidance to generations of readers since it was first published in 1946. At the heart of Frankl's theory of logotherapy (from the Greek word for ""meaning"") is a conviction that the primary human drive is not pleasure, as Freud maintained, but rather the discovery and pursuit of what the individual finds meaningful. Today, as new generations face new challenges and an ever more complex and uncertain world, Frankl's classic work continues to inspire us all to find significance in the very act of living, in spite of all obstacles. A must-read companion to this classic work, a new, never-before-published work by Frankl entitled Yes to Life: In Spite of Everything, is now available in English. This book was published with two different covers. Customers will be shipped the book with one of the available covers.",1658.0,20.27,None,0,English,Paperback,"20.4, 15.5, 1.3",cm,0.24,kg,9780807014271
22,https://www.bookdelivery.com/il-en/book-meditations-collins-classics/9780008425012/p/53318421,Meditations (Collins Classics)  - Marcus Aurelius,"Ancient, classical and medieval texts","Biographies Literature Literay Studies, Ancient Classical Medieval Texts",Marcus Aurelius,36.94,2020,"HarperCollins is proud to present its incredible range of best-loved, essential classics.Our life is what our thoughts make itThe extraordinary writings of Marcus Aurelius (AD 121-180), the only Roman emperor to have also been a stoic philosopher, have for centuries been praised for their wisdom, insight and guidance by leaders and great thinkers alike. Never intended for publication, Meditations are the personal notes born from a man who studied his unique position of power as emperor while trying to uphold inner balance in the chaotic world around him.Boldly challenging many of our biggest questions, Aurelius wrestles with the divided self, considering the complexities of human nature, rationality and moral virtue, affirming its place as one of the most timeless, significant works of philosophy to date.",816.0,12.28,None,0,English,Paperback,,,,,9780008425012
23,https://www.bookdelivery.com/il-en/book-meditations-marcus-aurelius/9781529015027/p/53493150,"Meditations (Marcus Aurelius)  - Aurelius, Marcus","Ancient, classical and medieval textsPhilosophy of scienceInfluence of science and technology on societyAncient greek and roman philosophy","Biographies Literature Literay Studies, Ancient Classical Medieval Texts",Marcus Aurelius,46.85,2020,"The Meditations are a set of personal reflections by Marcus Aurelius. He writes about the vicissitudes of his own life and explores how to live wisely and virtuously in an unpredictable world. Part of the Macmillan Collector's Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition is translated by A. S. L. Farquharson and features an introduction by John Sellars.  Marcus Aurelius was a follower of the Stoic tradition of philosophy, and one of its finest advocates, both in the clarity of his writing and in the uprightness of his life. The aphorisms show how for him, as perhaps for us all, the answer to life lies in keeping a calm and rational mind, and in refusing to be cast down or alarmed by things over which we have no control.",877.0,15.57,None,0,English,Hardcover,"15.7, 9.9, 1.5",cm,0.14,kg,9781529015027
24,https://www.bookdelivery.com/il-en/book-meditations/9781945644573/p/49889938,Meditations  - Marcus Aurelius,Anthologies: general,"Biographies Literature Literay Studies, Biographies, Anthologies",Marcus Aurelius,37.83,,"Unabridged private reflections of the Emperor of Rome, on how one is to exist in a world of chaos. Meditations by Marcus Aurelius and in the most accepted translation by George Long, is a book that belongs on everyone’,s shelf.  A favorite of Bill Clinton and John Steinbeck, and influencer of many others for 2,000 years, it is as relevant today to those in power struggles over empires and boardrooms as it was when it was first recorded. ,  This Value Classic Reprint provides a slim volume with full text at an affordable price._,",534.0,12.57,None,0,English,Paperback,,,,,9781945644573
25,https://www.bookdelivery.com/il-en/book-mein-kampf-german-language-edition/9780984158454/p/4691229,Mein Kampf (German Language Edition) (in German) - Adolf Hitler,"C. 1914–c. 1918 (period of the first world war)C. 1939–c. 1945 (era of the second world war)Biography: historical, political and militaryFirst world warSecond world war","Time Period Qualifiers, C 1500 To Present, 20Th Century, Century Xx First Half, C 1910 C 1919, World War First War",Adolf Hitler,175.45,2010,This is Adolf Hitler's book Mein Kampf which he dictated while in prison. It is a reprint of an original German language Mein Kampf published in 1943. It includes both Mein Kampf volumes written in 1924 and 1926. This edition is in GERMAN just as it was originally written.,273.0,58.29,None,0,German,Hardcover,"22.9, 15.2, 4.0",cm,1.09,kg,9780984158454
26,https://www.bookdelivery.com/il-en/book-mein-kampf-the-official-1939-edition/9781908538697/p/8948251,Mein Kampf : The Official 1939 Edition - Adolf Hitler,"Biography: historical, political and military","Biographies Literature Literay Studies, Biographies, General, Historical Political Military",Adolf Hitler,139.36,2011,"""The great masses of the people will more easily fall victim to a big lie than to a small one.""Adolf HitlerThe officially sanctioned English language edition of 'Mein Kampf' was translated and introduced by James Murphy. The edition using his translation was first published as a two volume set in the UK in 1939 and also in 22 weekly parts by Hutchison and Co Ltd. This authentic paperback brings together both of the original volumes complete with Murphy's 1939 introduction and a new introduction by Emmy Awardtm winning historian Bob Carruthers.Murphy's was the only translation which was officially endorsed by the Nazi party during Hitler's lifetime and as such represents an opportunity to approach the work as it was presented to contemporary readers. This was the version of 'Mein Kampf' which the Nazi party hoped would spread the gospel of National Socialism throughout the UK, but by the time publication was underway World War II had commenced. Somewhat surprisingly, publication of the weekly illustrated edition was allowed to continue although all proceeds from the sale were diverted to the British Red Cross.This new publication of the entire primary source provides the reader with access to the complete historical document and provides a unique insight into the past by reproducing 'Mein Kampf' as it was presented to British readers in the thirties.",1371.0,46.3,None,0,English,Hardcover,"22.9, 15.2, 2.9",cm,,,9781908538697
27,https://www.bookdelivery.com/il-en/book-mi-ano-de-sexo-y-relajacion/9789566190745/p/66855452,Mi año de sexo y relajación (in Spanish) - Romina Pistolas,"Autobiography: generalAutobiography: arts and entertainmentBiography: writersHealth, relationships and personal developmentLifestyle, hobbies and leisure","Biographies Literature Literay Studies, Biographies, General, Autobiographies",Romina Pistolas,89.38,2026,"La figura más controver da de la escena literaria actual revela sus historias ínmas en este diariopersonal.ContenidoRominas Pistolas es chilena, su familia es de Calbuco, pero se fue a vivir a Australia donde trabajópor años como stripper. Lanzó un libro y se convir ó en un fenómeno. En medio de los cambiosque supuso exponer su vida a través de la ficción, comenzó a escribir un blog, una suerte debitácora muy personal que no pensaba publicar. Pero lo hizo.Esta vez, Romina no se guarda nada. Ya no es su alter ego literario. Con el mismo sen do del humory una refrescante pero incisiva, narra sus encuentros y desencuentros sexuales y su historia deamor y desamor con Pololo y Jota, dos gringos muy dis ntos, que comparten el corazón de Romina.A través de graciosas reflexiones y momentos de verdadera emoción, este diario es un retratoínmo, honesto y valiente de una mujer en pleno proceso de autodescubrimiento.",917.0,29.7,5.0,3,Spanish,Paperback,"23, 15",X,,,9789566190745
28,https://www.bookdelivery.com/il-en/book-napoleon-a-life/9780143127857/p/48266126,"Napoleon: A Life  - Roberts, Andrew","FranceBiography: historical, political and militaryTrue stories of war and combatEuropean history","Place Qualifiers, Europe, Western Europe, France",Andrew Roberts,80.55,2015,"The definitive biography of the great soldier-statesman by the acclaimed author of Churchill and The Last King of America--winner of the LA Times Book prize, finalist for the Plutarch prize, winner of the Fondation Napoleon prize and a New York Times bestseller  ""A thrilling tale of military and political genius... Roberts is an uncommonly gifted writer."" --The Washington PostAusterlitz, Borodino, Waterloo: his battles are among the greatest in history, but Napoleon Bonaparte was far more than a military genius and astute leader of men. Like George Washington and his own hero Julius Caesar, he was one of the greatest soldier-statesmen of all times.  Andrew Roberts's Napoleon is the first one-volume biography to take advantage of the recent publication of Napoleon's thirty-three thousand letters, which radically transform our understanding of his character and motivation. At last we see him as he was: protean multitasker, decisive, surprisingly willing to forgive his enemies and his errant wife Josephine. Like Churchill, he understood the strategic importance of telling his own story, and his memoirs, dictated from exile on St. Helena, became the single bestselling book of the nineteenth century.  An award-winning historian, Roberts traveled to fifty-three of Napoleon's sixty battle sites, discovered crucial new documents in archives, and even made the long trip by boat to St. Helena. He is as acute in his understanding of politics as he is of military history. Here at last is a biography worthy of its subject: magisterial, insightful, beautifully written, by one of our foremost historians.",1616.0,26.77,5.0,3,English,Paperback,"22.9, 15.2, 5.3",cm,0.99,kg,9780143127857
29,https://www.bookdelivery.com/il-en/book-never-finished-unshackle-your-mind-and-win-the-war-within/9781544534077/p/54491544,Never Finished: Unshackle Your Mind and win the war Within - David Goggins,"MemoirsExercise and physical training booksSelf-assertion, motivation, self-esteem and positive mental attitude","Biographies Literature Literay Studies, Biographies, Memories",David Goggins,97.55,,"Over 1 million copies soldThis is not a self-help book. It's a wake-up call!Can't Hurt Me, David Goggins' smash hit memoir, demonstrated how much untapped ability we all have but was merely an introduction to the power of the mind. In Never Finished, Goggins takes you inside his Mental Lab, where he developed the philosophy, psychology, and strategies that enabled him to learn that what he thought was his limit was only his beginning and that the quest for greatness is unending. The stories and lessons in this raw, revealing, unflinching memoir offer the reader a blueprint they can use to climb from the bottom of the barrel into a whole new stratosphere that once seemed unattainable. Whether you feel off-course in life, are looking to maximize your potential or drain your soul to break through your so-called glass ceiling, this is the only book you will ever need.",876.0,32.41,None,0,English,Paperback,"22.9, 15.2, 1.8",cm,0.46,kg,9781544534077
30,https://www.bookdelivery.com/il-en/book-nobody-s-girl-a-memoir-of-surviving-abuse-and-fighting-for-justice/9780593493120/p/58139934,Nobody's Girl: A Memoir of Surviving Abuse and Fighting for Justice - Virginia Roberts Giuffre,Memoirs,"Biographies Literature Literay Studies, Biographies, Memories",Virginia Roberts Giuffre,93.86,2025,"The unforgettable memoir by the late Virginia Roberts Giuffre, the woman who dared to take on Jeffrey Epstein and Ghislaine MaxwellThe world knows Virginia Roberts Giuffre as Jeffrey Epstein and Ghislaine Maxwell’s most outspoken victim: the woman whose decision to speak out helped send both serial abusers to prison, whose photograph with Prince Andrew catalyzed his fall from grace. But her story has never been told in full, in her own words—until now.In April 2025, Giuffre took her own life. She left behind a memoir written in the years preceding her death and stated unequivocally that she wanted it published. Nobody’s Girl is the riveting and powerful story of an ordinary girl who would grow up to confront extraordinary adversity.Here, Giuffre offers an unsparing and definitive account of her time with Epstein and Maxwell, who trafficked her and others to numerous prominent men. She also details the molestation she suffered as a child, as well as her daring escape from Epstein and Maxwell’s grasp at nineteen. Giuffre remade her life from scratch and summoned the courage to not only hold her abusers to account but also advocate for other victims. The pages of Nobody’s Girl preserve her voice—and her legacy—forever.Nobody’s Girl is an astonishing affirmation of Giuffre’s unshakable will—first, to claw her way out of victimhood, and then to shine light on wrongdoing and fight for a safer, fairer world. Equal parts intimate and fierce, it is a remarkable narrative of fortitude in the face of depravity and despair.",1537.0,31.19,None,0,English,Hardcover,"16, 24",cm,0.64,kg,9780593493120
31,https://www.bookdelivery.com/il-en/book-not-fade-away-a-short-life-well-lived/9780060737313/p/1697024,"not fade away,a short life well lived - Shames, Laurence ; Barton, Peter","Biography: arts and entertainmentBiography: science, technology and medicineMemoirs","Biographies Literature Literay Studies, Biographies, General, Art Show",Laurence ShamesPeter Barton,64.08,,"Some people are born to lead and destined to teach by the example of living life to the fullest, and facing death with uncommon honesty and courage. Peter Barton was that kind of person.Driven by the ideals that sparked a generation, he became an overachieving Everyman, a risk-taker who showed others what was possible. Then, in the prime of his life--hugely successful, happily married, and the father of three children--Peter faced the greatest of all challenges. Diagnosed with cancer, he began a journey that was not only frightening and appalling but also full of wonder and discovery.With unflinching candor and even surprising humor, Not Fade Away finds meaning and solace in Peter's confrontation with mortality. Celebrating life as it dares to stare down death, Peter's story addresses universal hopes and fears, and redefines the quietly heroic tasks of seeking clarity in the midst of pain, of breaking through to personal faith, and of achieving peace after bold and sincere questioning.",1000.0,21.29,None,0,English,Paperback,"19.9, 13.5, 1.3",cm,0.18,kg,9780060737313
32,https://www.bookdelivery.com/il-en/book-one-nation-under-blackmail-vol-1/9781634243018/p/54289020,"One Nation Under Blackmail. Vol. 1  - Webb, Whitney Alyse","True crimeSex and sexuality, social aspectsOrganised crimeEspionage and secret services","Biographies Literature Literay Studies, Biographies, Real Stories, Crimes",Whitney Alyse Webb,86.21,2015,"One Nation Under Blackmail is a damning indictment of the consequences resulting from the nearly century old relationship between both US and Israeli intelligence and the organized criminal network known as the National Crime Syndicate. This book specifically explores how that nexus between intelligence and organized crime directly developed the sexual blackmail tactics and networks that would later enable the sexual blackmail operation and other crimes of deceased pedophile and sex trafficker Jeffrey Epstein. Other books on Jeffrey Epstein focus on the depraved nature of his crimes, his wealth, and his most famous/politically-connected friends and acquaintances. This book, in contrast, reveals the extent to which Epstein's activities were state-sponsored through an exploration of his intelligence connections.",821.0,28.65,4.5,2,English,Paperback,"22.6, 15.0, 3.0",cm,0.61,kg,9781634243018
